CATEGORY,BARCODE,NAME,PRICE_MIN,PRICE_MAX,IMAGE,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to
25,19935,Λάχανα,0.64,1.31,19935.jpg,Λαχανικά,Kg,,bazaar,28-10-2025,03-11-2025
2,19938,Λεμόνια,2.24,2.24,19938.jpg,Φρούτα,Kg,,bazaar,28-10-2025,03-11-2025
17,19948,Πατάτες,0.93,0.93,19948.jpg,Λαχανικά,Kg,,bazaar,28-10-2025,03-11-2025
8,19953,Ρόδια,2.4,2.4,19953.jpg,Φρούτα,Kg,,bazaar,28-10-2025,03-11-2025
33,19962,Φασολάκια,4,4,19962.jpg,Λαχανικά,Kg,,bazaar,28-10-2025,03-11-2025
16,5200374820104,Ρόκα,1.17,1.17,5200374820104.jpg,Λαχανικά,Kg,,bazaar,28-10-2025,03-11-2025
18,5202336028665,Σκόρδα (κομμάτι),0.38,0.38,5202336028665.jpg,Λαχανικά,τμχ.,,bazaar,28-10-2025,03-11-2025
1,2130008000000,ΣΤΑΦΥΛΙΑ ΚΟΚΚΙΝΑ ΑΣΠΟΡΑ,2.69,2.69,1_Stafilia_Kokkina_Aspora.jpg,Φρούτα,Kg,,egnatia,28-10-2025,03-11-2025
2,2130013000000,ΛΕΜΟΝΙΑ,2.09,2.09,2_Lemonia.jpg,Φρούτα,Kg,,egnatia,28-10-2025,03-11-2025
3,2130012000000,ΜΠΑΝΑΝΕΣ,1.65,1.65,3_Mpananes.jpg,Φρούτα,Kg,,egnatia,28-10-2025,03-11-2025
4,2130115000000,ΠΟΡΤΟΚΑΛΙΑ,1.39,1.99,4_Portokalia_Valencia.jpg,Φρούτα,Kg,,egnatia,28-10-2025,03-11-2025
5,2130053000000,ΜΑΝΤΑΡΙΝΙΑ,2.89,2.89,5_Klimentines_Kalathi.jpg,Φρούτα,Kg,,egnatia,28-10-2025,03-11-2025
6,2130025000000,ΑΧΛΑΔΙΑ,2.49,2.49,6_Achladia_Kristalia.jpg,Φρούτα,Kg,,egnatia,28-10-2025,03-11-2025
7.1,2130052000000,ΜΗΛΑ ΓΚΟΛΝΤΕΝ,1.99,1.99,7.1_Mila_Golden.jpg,Φρούτα,Kg,,egnatia,28-10-2025,03-11-2025
7.2,2130009000000,ΜΗΛΑ ΠΡΑΣΙΝΑ,1.99,1.99,7.2_Mila_Granny_Smith.jpg,Φρούτα,Kg,,egnatia,28-10-2025,03-11-2025
7.3,2130006000000,ΜΗΛΑ ΣΤΑΡΚΙΝ,1.99,1.99,7.3_Mila_Starkin_Kokkina.jpg,Φρούτα,Kg,,egnatia,28-10-2025,03-11-2025
8,2130073000000,ΡΟΔΙΑ,1.79,1.79,8_Rodia.jpg,Φρούτα,Kg,,egnatia,28-10-2025,03-11-2025
9,5200120110015,ΜΑΝΙΤΑΡΙΑ 500ΓΡ,2.39,2.39,9_Manitaria_Leuka_sisk_500g.jpg,Λαχανικά,Kg,,egnatia,28-10-2025,03-11-2025
11,2130010000000,ΤΟΜΑΤΕΣ,1.95,1.95,11_Tomates.jpg,Λαχανικά,Kg,,egnatia,28-10-2025,03-11-2025
12,5200107690028,ΤΟΜΑΤΙΝΙΑ ΣΥΣΚ. 250ΓΡ,1.79,1.79,12_Tomatinia_250g.jpg,Λαχανικά,Kg,,egnatia,28-10-2025,03-11-2025
13,2130028000000,ΑΓΓΟΥΡΙΑ,0.64,0.64,13_Aggouria.jpg,Λαχανικά,Kg,,egnatia,28-10-2025,03-11-2025
14,2130040000000,ΚΟΛΟΚΥΘΙΑ,2.69,2.69,14_Kolokithia.jpg,Λαχανικά,kg,,egnatia,28-10-2025,03-11-2025
15,2130037000000,ΜΑΡΟΥΛΙ ΣΓΟΥΡΟ ΤΕΜΑΧΙΟ,0.85,0.85,15_Sgouro_Marouli_Temaxio.jpg,Λαχανικά,Kg,,egnatia,28-10-2025,03-11-2025
17.3,2130153000000,ΠΑΤΑΤΕΣ ΣΕ ΔΙΧΤΥ,0.75,0.75,17.2_Patates_Egxories.jpg,Λαχανικά,Kg,,egnatia,28-10-2025,03-11-2025
18,3838900274224,ΣΚΟΡΔΑ ΣΕ ΔΙΧΤΥ 3ΤΕΜ,1.29,1.29,18_Skorda_3temaxia.jpg,Λαχανικά,τμχ.,,egnatia,28-10-2025,03-11-2025
19,2130005000000,ΚΡΕΜΜΥΔΙΑ ΣΕ ΔΙΧΤΥ,0.89,0.89,19_Kremmidia_Aspra.jpg,Λαχανικά,Kg,,egnatia,28-10-2025,03-11-2025
20,2130036000000,ΚΡΕΜΜΥΔΑΚΙ ΦΡΕΣΚΟ,0.75,0.75,20_Kremmidaki_Fresko_Temaxio.jpg,Λαχανικά,Kg,,egnatia,28-10-2025,03-11-2025
23,2130014000000,ΚΑΡΟΤΑ ΣΕ ΣΑΚΟΥΛΑΚΙ,0.89,0.89,23_Karota.jpg,Λαχανικά,Kg,,egnatia,28-10-2025,03-11-2025
25,2130019000000,ΛΑΧΑΝΑ,0.52,0.52,25_Lahano.jpg,Λαχανικά,Kg,,egnatia,28-10-2025,03-11-2025
26,2130023000000,ΚΟΥΝΟΥΠΙΔΙΑ,2.29,2.29,26_Kounoypidia.jpg,Λαχανικά,Kg,,egnatia,28-10-2025,03-11-2025
27,2130032000000,ΜΠΡΟΚΟΛΟ,2.59,2.59,27_Mprokola.jpg,Λαχανικά,Kg,,egnatia,28-10-2025,03-11-2025
28.1,2130024000000,ΠΙΠΕΡΙΕΣ ΓΕΜΙΣΤΕΣ,2.69,2.69,28.1_Piperies_Xondres_Gia_Gemista.jpg,Λαχανικά,Kg,,egnatia,28-10-2025,03-11-2025
28.2,2130033000000,ΠΙΠΕΡΙΕΣ ΓΛΥΚΕΣ,2.69,2.69,28.1_Piperies_Makries_Glikes.jpg,Λαχανικά,Kg,,egnatia,28-10-2025,03-11-2025
29,2130022000000,ΜΕΛΙΤΖΑΝΕΣ,1.59,1.59,29_Melitzanes.jpg,Λαχανικά,Kg,,egnatia,28-10-2025,03-11-2025
30,2130016000000,ΜΑΙΝΔΑΝΟΣ,0.62,0.62,30_Maindanos_Temaxio.jpg,Λαχανικά,Kg,,egnatia,28-10-2025,03-11-2025
31,2130017000000,ΑΝΙΘΟΣ,0.62,0.62,31_Anithos_Temaxio.jpg,Λαχανικά,Kg,,egnatia,28-10-2025,03-11-2025
32,2130031000000,ΣΕΛΙΝΟ,3.19,3.19,32_Selino.jpg,Λαχανικά,Kg,,egnatia,28-10-2025,03-11-2025
1,1044,Σταφύλια (Σε επιλεγμένα καταστήματα),3.21,3.39,1044.jpg,Φρούτα,Kg,,kritikos,28-10-2025,03-11-2025
2,1140,Λεμόνια,1.78,2.29,1140.jpg,Φρούτα,Kg,,kritikos,28-10-2025,03-11-2025
3,1000,Μπανάνες,1.50,2.29,1000.jpg,Φρούτα,Kg,,kritikos,28-10-2025,03-11-2025
4,1042,Πορτοκάλια ,1.25,1.42,1042.jpg,Φρούτα,Kg,,kritikos,28-10-2025,03-11-2025
5,1224,Μανταρίνια (Σε επιλεγμένα καταστήματα),2.46,2.49,1224.jpg,Φρούτα,Kg,,kritikos,28-10-2025,03-11-2025
6,1032,Αχλάδια,2.37,2.59,1032.jpg,Φρούτα,Kg,,kritikos,28-10-2025,03-11-2025
7,1006,Μήλα,1.79,2.19,1006.jpg,Φρούτα,Kg,,kritikos,28-10-2025,03-11-2025
7.1,1053,Μήλα Golden Delicious (Σε επιλεγμένα καταστήματα),2.09,2.29,1053.jpg,Φρούτα,Kg,,kritikos,28-10-2025,03-11-2025
7.2,1057,Μήλα Granny Smith ,2.05,2.29,1057.jpg,Φρούτα,Kg,,kritikos,28-10-2025,03-11-2025
7.4,1152,Μήλα Gala (Σε επιλεγμένα καταστήματα),1.89,1.99,1152.jpg,Φρούτα,Kg,,kritikos,28-10-2025,03-11-2025
8,1082,Ρόδια (Σε επιλεγμένα καταστήματα),2.65,3.35,1082.jpg,Φρούτα,Kg,,kritikos,28-10-2025,03-11-2025
9,1476,Μανιτάρια (Σε επιλεγμένα καταστήματα),4.90,5.98,1476.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
11,1009,Τομάτες,1.85,2.19,1009.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
12,718070,Τοματίνια (Σε επιλεγμένα καταστήματα),5.38,5.38,718070.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
13,1004,Αγγούρια,1.77,2.04,1004.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
14,1025,Κολοκύθια (Σε επιλεγμένα καταστήματα),2.16,2.65,1025.jpg,Λαχανικά,kg,,kritikos,28-10-2025,03-11-2025
15,1002,Μαρούλια (Σε επιλεγμένα καταστήματα),1.22,1.48,1002.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
16,863566,Ρόκα,10.90,11.00,863566.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
17,81019203,Πατάτες (Σε επιλεγμένα καταστήματα),0.57,0.79,81019203.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
17.1,1848,Πατάτες Κύπρου (Σε επιλεγμένα καταστήματα),1.45,1.59,1848.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
17.2,1014,Πατάτες εγχώριες (Σε επιλεγμένα καταστήματα),0.57,0.79,555986.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
17.3 ,1849,Πατάτες εισαγωγής (Σε επιλεγμένα καταστήματα),1.99,2.23,1849.jpg,,,,kritikos,28-10-2025,03-11-2025
18,718769,Σκόρδα (κομμάτι)  (Σε επιλεγμένα καταστήματα),8.45,8.45,718769.jpg,Λαχανικά,τμχ.,,kritikos,28-10-2025,03-11-2025
19,1041,Κρεμμύδια ξερά (Σε επιλεγμένα καταστήματα),0.66,0.99,1041.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
19,774036,Κρεμμύδια ξερά (Σε επιλεγμένα καταστήματα),0.66,0.99,774036.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
21,1043,Σπανάκι (Σε επιλεγμένα καταστήματα),1.78,2.31,1043.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
22,1059,Παντζάρια (Σε επιλεγμένα καταστήματα),1.31,1.52,1059.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
23,702639,Καρότα (Σε επιλεγμένα καταστήματα),1.10,1.50,702639.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
25,1019,Λάχανα,0.59,0.65,1019.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
26,1036,Κουνουπίδια (Σε επιλεγμένα καταστήματα),2.05,2.39,1036.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
27,1052,Μπρόκολο (Σε επιλεγμένα καταστήματα),2.65,3.29,1052.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
28,1008,Πιπεριές (Σε επιλεγμένα καταστήματα),1.99,2.20,1008.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
28.1,1325,Πιπεριές χονδρές (Σε επιλεγμένα καταστήματα),3.99,3.99,1325.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
28.2,1131,Πιπεριές μακριές (Σε επιλεγμένα καταστήματα),3.39,3.39,1131.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
29,1027,Μελιτζάνες,1.19,1.25,1027.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
30,1030,Μαϊντανός,2.90,4.03,1030.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
31,1024,’νηθος,5.46,6.63,1024.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
32,1023,Σέλινο (Σε επιλεγμένα καταστήματα),2.69,2.80,1023.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
33,1088,Φασολάκια (Σε επιλεγμένα καταστήματα),3.12,3.55,1088.jpg,Λαχανικά,Kg,,kritikos,28-10-2025,03-11-2025
1,520011772,Σταφύλια,2.79,2.99,3152428_1.jpg,Φρούτα,Kg,,masoutis,28-10-2025,03-11-2025
2,210649000,Λεμόνια,2.1,2.1,0317826_1.jpg,Φρούτα,Kg,,masoutis,28-10-2025,03-11-2025
3,219851600,Μπανάνες,1.33,1.85,0317990_1.jpg,Φρούτα,Kg,,masoutis,28-10-2025,03-11-2025
4,210651800,Πορτοκάλια Βαλέντσια,1.42,1.47,3274826_1.jpg,Φρούτα,Kg,,masoutis,28-10-2025,03-11-2025
6,210695600,Αχλάδια,2.37,2.98,0532788_1.jpg,Φρούτα,Kg,,masoutis,28-10-2025,03-11-2025
8,521400055,Ρόδια,2.6,2.6,0318360_1.jpg,Φρούτα,Kg,,masoutis,28-10-2025,03-11-2025
9,521400277,Μανιτάρια,4.9,6.7,3870631_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
11,219861100,Τομάτες,1.84,2.39,0317560_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
12,521400128,Τοματίνια,4.9,7.96,3599933_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
13,520013367,Αγγούρια,0.68,0.68,0318451_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
14,219814300,Κολοκύθια,2.74,2.74,0317677_1.jpg,Λαχανικά,kg,,masoutis,28-10-2025,03-11-2025
15,210685500,Μαρούλια,0.72,0.82,0317719_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
16,520013430,Ρόκα,9.5,9.5,3573615_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
18,843701919,Σκόρδα (κομμάτι),0.43,0.45,0496489_1.jpg,Λαχανικά,τμχ.,,masoutis,28-10-2025,03-11-2025
19,219855300,Κρεμμύδια ξερά,0.8,0.95,2152155_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
20,520013430,Κρεμμύδια φρέσκα,0.78,0.78,0574418_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
21,210614200,Σπανάκι,2.09,2.09,0317685_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
22,210613800,Παντζάρια,1.42,1.42,0317636_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
23,210686900,Καρότα,0.73,0.88,0318261_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
24,520011861,Ραπανάκια,6.96,6.96,0444836_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
25,210686800,Λάχανα,0.47,2.63,0317727_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
26,210615100,Κουνουπίδια,2.2,2.2,0317776_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
27,210637800,Μπρόκολα,2.58,2.58,3204070_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
29,219856800,Μελιτζάνες,1.5,1.59,0317669_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
30,520013430,Μαϊντανός,6.5,6.5,0318469_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
31,520013430,Ανηθος,6.5,6.5,0437285_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
32,210691500,Σέλινο,1.79,2.68,0317768_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
33,210665900,Φασολάκια,3.2,3.2,,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
17.1,210681000,Πατάτες Κύπρου,1.45,1.45,1697325_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
17.2,219859100,Πατάτες εγχώριες,0.67,1.62,0317479_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
17.3,219809600,Πατάτες εισαγωγής,1.98,1.98,0539759_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
28.1,520037810,Πιπεριές χονδρές,2.22,3.21,0317651_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
28.2,764460243,Πιπεριές μακριές,2.52,3.07,0317644_1.jpg,Λαχανικά,Kg,,masoutis,28-10-2025,03-11-2025
7.1,210686500,Μήλα Golden Delicious,1.94,1.94,0317149_1.jpg,Φρούτα,Kg,,masoutis,28-10-2025,03-11-2025
7.2,219860900,Μήλα Granny Smith,2.05,2.05,0317131_1.jpg,Φρούτα,Kg,,masoutis,28-10-2025,03-11-2025
7.3,210647400,Μήλα Starkin Delicious,1.98,2.63,3339017_1.jpg,Φρούτα,Kg,,masoutis,28-10-2025,03-11-2025
1,14202185,Σταφύλια,2.74,3.59,14202185_1.jpg,Φρούτα,Kg,,marketin,28-10-2025,03-11-2025
2,14202046,Λεμόνια,2.1,2.29,14202046_1.jpg,Φρούτα,Kg,,marketin,28-10-2025,03-11-2025
3,89084703,Μπανάνες,1.29,1.29,89084703_1.jpg,Φρούτα,Kg,,marketin,28-10-2025,03-11-2025
4,14202467,Πορτοκάλια,1.29,1.42,14202467_1.jpg,Φρούτα,Kg,,marketin,28-10-2025,03-11-2025
5,14202361,Μανταρίνια,2.69,2.89,14202361_1.jpg,Φρούτα,Kg,,marketin,28-10-2025,03-11-2025
6,14202768,Αχλάδια,2.35,2.45,14202768_1.jpg,Φρούτα,Kg,,marketin,28-10-2025,03-11-2025
7,89012587,Μήλα,2.55,2.65,89012587_1.jpg,Φρούτα,Kg,,marketin,28-10-2025,03-11-2025
7.1,14202362,Μήλα Golden Delicious,1.84,2.28,14202362_1.jpg,Φρούτα,Kg,,marketin,28-10-2025,03-11-2025
7.2,14202438,Μήλα Granny Smith ,1.98,2.09,14202438_1.jpg,Φρούτα,Kg,,marketin,28-10-2025,03-11-2025
7.3,14202648,Μήλα Starkin Delicious,1.15,1.15,14202648_1.jpg,Φρούτα,Kg,,marketin,28-10-2025,03-11-2025
8,14202897,Ρόδια,2.59,2.79,14202897_1.jpg,Φρούτα,Kg,,marketin,28-10-2025,03-11-2025
9,14202126,Μανιτάρια,1.25,4.19,14202126_1.jpg,Λαχανικά,Kg,,marketin,28-10-2025,03-11-2025
11,14202121,Τομάτες,1.76,2.19,14202121_1.jpg,Λαχανικά,Kg,,marketin,28-10-2025,03-11-2025
12,89009116,Τοματίνια,1.75,1.89,89009116_1.jpg,Λαχανικά,Kg,,marketin,28-10-2025,03-11-2025
13,14202005,Αγγούρια,0.59,1.85,14202005_1.jpg,Λαχανικά,Kg,,marketin,28-10-2025,03-11-2025
14,14202384,Κολοκύθια,2.38,2.88,14202384_1.jpg,Λαχανικά,kg,,marketin,28-10-2025,03-11-2025
15,14202591,Μαρούλια,0.72,0.79,14202591_1.jpg,Λαχανικά,Kg,,marketin,28-10-2025,03-11-2025
16,14202031,Ρόκα,0.85,0.95,14202031_1.jpg,Λαχανικά,Kg,,marketin,28-10-2025,03-11-2025
17.1,89089334,Πατάτες Κύπρου,2.5,3.06,transparent.png,Λαχανικά,Kg,,marketin,28-10-2025,03-11-2025
17.3 ,14202108,Πατάτες εισαγωγής,0.52,2.38,14202108_1.jpg,,,,marketin,28-10-2025,03-11-2025
18,14202156,Σκόρδα (κομμάτι),0.6,0.69,14202156_1.jpg,Λαχανικά,τμχ.,,marketin,28-10-2025,03-11-2025
19,14202389,Κρεμμύδια ξερά,0.79,0.98,14202389_1.jpg,Λαχανικά,Kg,,marketin,28-10-2025,03-11-2025
20,89004469,Κρεμμύδια φρέσκα,0.78,0.95,89004469_1.jpg,Λαχανικά,Kg,,marketin,28-10-2025,03-11-2025
23,14202232,Καρότα,0.72,0.89,14202232_1.jpg,Λαχανικά,Kg,,marketin,28-10-2025,03-11-2025
