CATEGORY,BARCODE,NAME,PRICE_MIN,PRICE_MAX,IMAGE,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to
7,397169,ΜΗΛΑ FUJI ΕΓΧΩΡΙΑ/ΕΙΣΑΓΩΓΗΣ,2.2,2.53,,Φρούτα,Kg,,galaxias,10-06-2025,16-06-2025
7.1,397067,ΜΗΛΑ ΓΚΟΛΝΤΕΝ  ΕΙΣΑΓΩΓΗΣ,1.95,1.95,,Φρούτα,Kg,,galaxias,10-06-2025,16-06-2025
7.2,397172,ΜΗΛΑ ΣΜΙΘ ΕΓΧΩΡΙΑ (ΞΙΝΟΜΗΛΑ) ΕΓΧΩΡΙΑ,1.83,1.83,,Φρούτα,Kg,,galaxias,10-06-2025,16-06-2025
7.3,397167,ΜΗΛΑ ΣΤΑΡΚΙΝ ΕΓΧΩΡΙΑ,1.44,1.44,,Φρούτα,Kg,,galaxias,10-06-2025,16-06-2025
7.4,397170,ΜΗΛΑ ΓΚΑΛΑ ΕΓΧΩΡΙΑ,1.7,1.7,,Φρούτα,Kg,,galaxias,10-06-2025,16-06-2025
8,397231,ΡΟΔΙΑ ΕΙΣΑΓΩΓΗΣ,5.45,5.45,,Φρούτα,Kg,,galaxias,10-06-2025,16-06-2025
9,397150,ΜΑΝΙΤΑΡΙΑ CHAMPION ΤΥΠ/ΝΟ ΕΙΣΑΓΩΓΗΣ,1.66,1.66,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
10,80044420,ΑΓΓΙΝΑΡΕΣ ΤΕΜΑΧΙΟ ΕΓΧΩΡΙΕΣ,1.65,1.65,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
11,397193,ΝΤΟΜΑΤΕΣ ΕΓΧΩΡΙΕΣ,1.49,1.49,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
11,397193,ΝΤΟΜΑΤΕΣ ΕΓΧΩΡΙΕΣ ΔΡΑΜΑΣ/ΚΑΡΔΙΤΣΑΣ ΥΔΡΟΠΟΝΙΑΣ,1.87,1.87,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
12,80022643,ΝΤΟΜΑΤΙΝΙΑ ΔΑΚΡΥ(ΒΕΛΑΝΙΔΙΑ)ΕΓΧΩΡΙΑ,3.00,3.00,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
12,397255,ΝΤΟΜΑΤΙΝΙΑ ΕΓΧΩΡΙΑ ΚΙΛ,3.00,3.00,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
13,397004,ΑΓΓΟΥΡΙΑ Α' ΕΓΧΩΡΙΑ ΤΕΜ ,0.4,0.4,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
14,397110,ΚΟΛΟΚΥΘΙΑ ΕΓΧΩΡΙΑ ,1.25,1.25,,Λαχανικά,kg,,galaxias,10-06-2025,16-06-2025
15,397161,ΜΑΡΟΥΛΙΑ ΕΓΧΩΡΙΑ ΤΕΜ,0.62,0.62,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
17.1,397196,ΠΑΤΑΤΕΣ ΕΙΣΑΓΩΓΗΣ ΚΥΠΡΟΥ,1.85,1.85,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
17.2,397197,ΠΑΤΑΤΑ ΕΓΧΩΡΙΑ Α',0.76,0.76,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
17.3,80029541,ΠΑΤΑΤΕΣ ΕΙΣΑΓΩΓΗΣ ΑΙΓΥΠΤΟΥ,1.08,1.08,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
18,397273,ΣΚΟΡΔΑ ΕΙΣΑΓΩΓΗΣ ΤΕΜΑΧΙΑ,0.66,0.66,,Λαχανικά,τμχ.,,galaxias,10-06-2025,16-06-2025
19,397125,ΚΡΕΜΜΥΔΙΑ ΞΕΡΑ  -ΕΓΧΩΡΙΑ,1.25,1.25,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
20,397123,ΚΡΕΜΜΥΔΑΚΙΑ ΦΡΕΣΚΑ ΕΓΧΩΡΙΑ ΤΕΜ,0.9,0.9,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
21,397246,ΣΠΑΝΑΚΙΑ ΕΓΧΩΡΙΑ,1.8,1.8,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
22,397198,ΠΑΝΤΖΑΡΙΑ ΕΓΧΩΡΙΑ,1.35,1.35,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
23,397088,ΚΑΡΟΤΑ ΕΓΧΩΡΙΑ,0.82,0.82,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
24,397221,ΡΑΠΑΝΑΚΙΑ ΕΓΧΩΡΙΑ  ΤΕΜΑΧΙΑ,1.48,1.48,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
25,397132,ΛΑΧΑΝΑ ΕΓΧΩΡΙΑ,0.9,0.9,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
26,397117,ΚΟΥΝΟΥΠΙΔΙΑ ΕΓΧΩΡΙΑ,1.58,1.58,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
27,80019785,ΜΠΡΟΚΟΛΟ ΠΑΓΟΥ ΕΓΧΩΡΙΟ,2.8,2.8,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
27,397186,ΜΠΡΟΚΟΛΑ ΕΓΧΩΡΙΑ,2.5,2.5,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
28,397207,ΠΙΠΕΡΙΕΣ ΠΡΑΣΙΝΕΣ ΕΓΧΩΡΙΕΣ/ΕΙΣΑΓΩΓΗΣ,2.05,4.32,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
28.1,80013506,ΠΙΠΕΡΙΕΣ ΝΤΟΛΜΑ ΕΓΧΩΡΙΕΣ ΚΙΛ,1.88,1.88,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
28.2,397206,ΠΙΠΕΡΙΕΣ ΚΕΡΑΤΑ Α' ΕΓΧΩΡΙΕΣ,1.73,1.73,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
29,397263,ΜΕΛΙΤΖΑΝΕΣ ΦΛΑΣΚΕΣ ΕΓΧΩΡΙΕΣ,1.98,1.98,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
30,397148,ΜΑΙΝΤΑΝΟΣ ΕΓΧΩΡΙΟΣ ΤΕΜ,0.7,0.7,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
31,397015,ΑΝΙΘΑ ΕΓΧΩΡΙΑ ΤΕΜΑΧΙΟ,0.8,0.8,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
32,80023018,ΣΕΛΙΝΟ ΕΓΧΩΡΙΑ ΤΕΜΑΧΙΟ,0.6,0.6,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
33,397260,ΦΑΣΟΛΙΑ ΜΠΑΡΜΠΟΥΝΙΑ ΕΓΧΩΡΙΑ,3.5,3.5,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
33,397261,ΦΑΣΟΛΙΑ ΤΣΑΟΥΛΙΑ ΕΓΧΩΡΙΑ,3.5,3.5,,Λαχανικά,Kg,,galaxias,10-06-2025,16-06-2025
2,2130013000000,ΛΕΜΟΝΙΑ,2.35,2.35,2_Lemonia.jpg,Φρούτα,Kg,,egnatia,10-06-2025,16-06-2025
3,2130012000000,ΜΠΑΝΑΝΕΣ,1.79,1.79,3_Mpananes.jpg,Φρούτα,Kg,,egnatia,10-06-2025,16-06-2025
4,2130115000000,ΠΟΡΤΟΚΑΛΙΑ,1.09,1.79,4_Portokalia_Valencia.jpg,Φρούτα,Kg,,egnatia,10-06-2025,16-06-2025
6,2130025000000,ΑΧΛΑΔΙΑ,1.19,1.89,6_Achladia_Kristalia.jpg,Φρούτα,Kg,,egnatia,10-06-2025,16-06-2025
7.1,2130052000000,ΜΗΛΑ ΓΚΟΛΝΤΕΝ,1.89,1.89,7.1_Mila_Golden.jpg,Φρούτα,Kg,,egnatia,10-06-2025,16-06-2025
7.2,2130009000000,ΜΗΛΑ ΠΡΑΣΙΝΑ,1.89,1.89,7.2_Mila_Granny_Smith.jpg,Φρούτα,Kg,,egnatia,10-06-2025,16-06-2025
7.3,2130006000000,ΜΗΛΑ ΣΤΑΡΚΙΝ,1.89,1.89,7.3_Mila_Starkin_Kokkina.jpg,Φρούτα,Kg,,egnatia,10-06-2025,16-06-2025
9,5200120110015,ΜΑΝΙΤΑΡΙΑ 500ΓΡ,2.39,2.39,9_Manitaria_Leuka_sisk_500g.jpg,Λαχανικά,Kg,,egnatia,10-06-2025,16-06-2025
11,2130010000000,ΤΟΜΑΤΕΣ,1.65,1.65,11_Tomates.jpg,Λαχανικά,Kg,,egnatia,10-06-2025,16-06-2025
12,5200107690028,ΤΟΜΑΤΙΝΙΑ ΣΥΣΚ. 250ΓΡ,1.49,1.49,12_Tomatinia_250g.jpg,Λαχανικά,Kg,,egnatia,10-06-2025,16-06-2025
13,2130028000000,ΑΓΓΟΥΡΙΑ,0.39,0.39,13_Aggouria.jpg,Λαχανικά,Kg,,egnatia,10-06-2025,16-06-2025
14,2130040000000,ΚΟΛΟΚΥΘΙΑ,1.39,1.39,14_Kolokithia.jpg,Λαχανικά,kg,,egnatia,10-06-2025,16-06-2025
15,2130037000000,ΜΑΡΟΥΛΙ ΣΓΟΥΡΟ ΤΕΜΑΧΙΟ,0.59,0.59,15_Sgouro_Marouli_Temaxio.jpg,Λαχανικά,Kg,,egnatia,10-06-2025,16-06-2025
17.3,2130153000000,ΠΑΤΑΤΕΣ ΕΙΣΑΓΩΜΕΝΕΣ ΣΕ ΔΙΧΤΥ,0.89,0.89,17.2_Patates_Egxories.jpg,Λαχανικά,Kg,,egnatia,10-06-2025,16-06-2025
18,3838900274224,ΣΚΟΡΔΑ ΣΕ ΔΙΧΤΥ 3ΤΕΜ,1.69,1.69,18_Skorda_3temaxia.jpg,Λαχανικά,τμχ.,,egnatia,10-06-2025,16-06-2025
19,2130005000000,ΚΡΕΜΜΥΔΙΑ ΣΕ ΔΙΧΤΥ,0.95,0.95,19_Kremmidia_Aspra.jpg,Λαχανικά,Kg,,egnatia,10-06-2025,16-06-2025
20,2130036000000,ΚΡΕΜΜΥΔΑΚΙ ΦΡΕΣΚΟ,0.79,0.79,20_Kremmidaki_Fresko_Temaxio.jpg,Λαχανικά,Kg,,egnatia,10-06-2025,16-06-2025
23,2130014000000,ΚΑΡΟΤΑ ΣΕ ΣΑΚΟΥΛΑΚΙ,0.92,0.92,23_Karota.jpg,Λαχανικά,Kg,,egnatia,10-06-2025,16-06-2025
24,5200378100066,ΡΕΠΑΝΑΚΙΑ 125ΓΡ,0.89,0.89,24_Rapanakia_250g.jpg,Λαχανικά,Kg,,egnatia,10-06-2025,16-06-2025
25,2130019000000,ΛΑΧΑΝΑ,0.89,0.89,25_Lahano.jpg,Λαχανικά,Kg,,egnatia,10-06-2025,16-06-2025
26,2130023000000,ΚΟΥΝΟΥΠΙΔΙΑ,1.39,1.39,26_Kounoypidia.jpg,Λαχανικά,Kg,,egnatia,10-06-2025,16-06-2025
28.1,2130024000000,ΠΙΠΕΡΙΕΣ ΓΕΜΙΣΤΕΣ,1.59,1.59,28.1_Piperies_Xondres_Gia_Gemista.jpg,Λαχανικά,Kg,,egnatia,10-06-2025,16-06-2025
28.2,2130033000000,ΠΙΠΕΡΙΕΣ ΓΛΥΚΕΣ,1.89,1.89,28.1_Piperies_Makries_Glikes.jpg,Λαχανικά,Kg,,egnatia,10-06-2025,16-06-2025
29,2130022000000,ΜΕΛΙΤΖΑΝΕΣ,1.79,1.79,29_Melitzanes.jpg,Λαχανικά,Kg,,egnatia,10-06-2025,16-06-2025
30,2130016000000,ΜΑΙΝΔΑΝΟΣ,0.65,0.65,30_Maindanos_Temaxio.jpg,Λαχανικά,Kg,,egnatia,10-06-2025,16-06-2025
31,2130017000000,ΑΝΙΘΟΣ,0.65,0.65,31_Anithos_Temaxio.jpg,Λαχανικά,Kg,,egnatia,10-06-2025,16-06-2025
32,2130031000000,ΣΕΛΙΝΟ,2.99,2.99,32_Selino.jpg,Λαχανικά,Kg,,egnatia,10-06-2025,16-06-2025
1,1045,Σταφύλια,4.14,4.99,1045.jpg,Φρούτα,Kg,,kritikos,10-06-2025,16-06-2025
2,1140,Λεμόνια,1.83,2.29,1140.jpg,Φρούτα,Kg,,kritikos,10-06-2025,16-06-2025
3,1000,Μπανάνες,1.50,2.29,1000.jpg,Φρούτα,Kg,,kritikos,10-06-2025,16-06-2025
4,1042,Πορτοκάλια ,0.99,1.29,1042.jpg,Φρούτα,Kg,,kritikos,10-06-2025,16-06-2025
6,1032,Αχλάδια,2.89,3.19,1032.jpg,Φρούτα,Kg,,kritikos,10-06-2025,16-06-2025
7,1006,Μήλα,1.99,1.99,1006.jpg,Φρούτα,Kg,,kritikos,10-06-2025,16-06-2025
7.2,1057,Μήλα Granny Smith ,1.97,1.99,1057.jpg,Φρούτα,Kg,,kritikos,10-06-2025,16-06-2025
8,1082,Ρόδια,6.22,6.59,1082.jpg,Φρούτα,Kg,,kritikos,10-06-2025,16-06-2025
9,1476,Μανιτάρια,4.98,5.98,1476.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
11,1009,Τομάτες,1.55,1.89,1009.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
12,718070,Τοματίνια,5.06,5.98,718070.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
13,1004,Αγγούρια,1.26,1.69,1004.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
14,1025,Κολοκύθια,1.15,1.89,1025.jpg,Λαχανικά,kg,,kritikos,10-06-2025,16-06-2025
15,1002,Μαρούλια,0.93,1.32,1002.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
16,863566,Ρόκα,10.90,13.60,863566.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
17,1014,Πατάτες,0.77,0.99,1014.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
17.1,1848,Πατάτες Κύπρου,1.54,1.99,1848.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
17.3 ,1849,Πατάτες εισαγωγής,1.99,2.49,1849.jpg,,,,kritikos,10-06-2025,16-06-2025
18,718769,Σκόρδα (κομμάτι),7.50,7.50,718769.jpg,Λαχανικά,τμχ.,,kritikos,10-06-2025,16-06-2025
19,774036,Κρεμμύδια ξερά,0.82,1.19,774036.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
20,1001,Κρεμμύδια φρέσκα,3.22,3.54,1001.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
21,1043,Σπανάκι,1.81,2.25,1043.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
22,1059,Παντζάρια,1.23,1.69,1059.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
23,702639,Καρότα,1.12,1.98,702639.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
25,1019,Λάχανα,0.69,1.09,1019.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
26,1036,Κουνουπίδια,1.99,1.99,1036.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
27,1052,Μπρόκολο,2.75,3.19,1052.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
28,1008,Πιπεριές,2.05,3.15,1008.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
28.1,1325,Πιπεριές χονδρές,1.91,2.49,1325.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
28.2,1131,Πιπεριές μακριές,2.42,2.99,1131.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
29,1027,Μελιτζάνες,1.64,1.99,1027.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
30,1030,Μαϊντανός,2.80,3.52,1030.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
31,1024,’νηθος,5.21,7.47,1024.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
32,1023,Σέλινο,2.69,2.80,1023.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
33,1033,Φασολάκια ,3.15,5.85,1033.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
28.1,1325,Πιπεριές χονδρές,1.91,2.49,1325.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
19,1041,Κρεμμύδια ξερά,1.15,1.39,1041.jpg,Λαχανικά,Kg,,kritikos,10-06-2025,16-06-2025
2,1140,Λεμόνια,1.83,2.29,1140.jpg,Φρούτα,Kg,,kritikos,10-06-2025,16-06-2025
2,80160,Λεμόνια,1.45,1.45,Lemoni.png,Φρούτα,Kg,,lidl,10-06-2025,16-06-2025
3,80000,Μπανάνες,1.19,1.19,Banana.png,Φρούτα,Kg,,lidl,10-06-2025,16-06-2025
4,80141,Πορτοκάλια,0.95,1.20,Portokali-dixty.png,Φρούτα,Kg,,lidl,10-06-2025,16-06-2025
6,80281,Αχλάδια,1.49,3.25,Axladia-krystalia.png,Φρούτα,Kg,,lidl,10-06-2025,16-06-2025
7.1,80185,Μήλα Golden Delicious,1.95,1.95,Milo-gold.png,Φρούτα,Kg,,lidl,10-06-2025,16-06-2025
7.2,80190,Μήλα Granny Smith ,1.49,1.59,Milo-grannysmith-dixty.png,Φρούτα,Kg,,lidl,10-06-2025,16-06-2025
7.3,80228,Μήλα Starkin Delicious,1.29,1.59,Milo-starkin.png,Φρούτα,Kg,,lidl,10-06-2025,16-06-2025
9,83018,Μανιτάρια,3.65,6.08,Manitari-leyko.png,Λαχανικά,Kg,,lidl,10-06-2025,16-06-2025
11,82415,Τομάτες,1.39,2.29,Tomata-beef.png,Λαχανικά,Kg,,lidl,10-06-2025,16-06-2025
12,82411,Τοματίνια,2.99,3.20,tomatini-kouvadaki.png,Λαχανικά,Kg,,lidl,10-06-2025,16-06-2025
