CATEGORY,BARCODE,NAME,PRICE_MIN,PRICE_MAX,IMAGE,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to
7.1,80185,Μήλα Golden Delicious,1.79,1.79,Milo-gold.png,Φρούτα,Kg,,lidl,22-04-2025,28-04-2025
7.2,80190,Μήλα Granny Smith ,1.59,1.65,Milo-grannysmith-dixty.png,Φρούτα,Kg,,lidl,22-04-2025,28-04-2025
7.3,80228,Μήλα Starkin Delicious,1.15,1.99,Milo-starkin.png,Φρούτα,Kg,,lidl,22-04-2025,28-04-2025
9,83018,Μανιτάρια,4.90,5.50,Manitari-leyko.png,Λαχανικά,Kg,,lidl,22-04-2025,28-04-2025
11,82415,Τομάτες,1.70,3.49,Tomata-beef.png,Λαχανικά,Kg,,lidl,22-04-2025,28-04-2025
12,82411,Τοματίνια,2.79,7.40,tomatini-kouvadaki.png,Λαχανικά,Kg,,lidl,22-04-2025,28-04-2025
13,82231,Αγγούρια,1.65,2.89,Aggouri.png,Λαχανικά,Kg,,lidl,22-04-2025,28-04-2025
14,82345,Κολοκύθια,1.89,1.89,Kolokythi.png,Λαχανικά,kg,,lidl,22-04-2025,28-04-2025
15,82126,Μαρούλια,1.84,1.84,Marouli.png,Λαχανικά,Kg,,lidl,22-04-2025,28-04-2025
17.1,83165,Πατάτες Κύπρου,1.84,1.84,Patata-Kyprou.png,Λαχανικά,Kg,,lidl,22-04-2025,28-04-2025
17.2,83155,Πατάτες εγχώριες,0.59,1.66,Patata.png,Λαχανικά,Kg,,lidl,22-04-2025,28-04-2025
17.3 Πατάτες εισαγωγής17.3,83155,Πατάτες εισαγωγής,0.59,0.89,Patata.png,,,,lidl,22-04-2025,28-04-2025
18,82706,Σκόρδα (κομμάτι),0.39,0.49,Skordo.png,Λαχανικά,τμχ.,,lidl,22-04-2025,28-04-2025
19,83345,Κρεμμύδια ξερά,0.63,0.90,Kremmydi-kokkino.png,Λαχανικά,Kg,,lidl,22-04-2025,28-04-2025
20,82236,Κρεμμύδια φρέσκα,5.20,5.20,Kremmydaki-fresko.png,Λαχανικά,Kg,,lidl,22-04-2025,28-04-2025
22,82815,Παντζάρια,1.09,1.09,Pantzari.png,Λαχανικά,Kg,,lidl,22-04-2025,28-04-2025
23,82755,Καρότα,0.59,0.88,Karoto.png,Λαχανικά,Kg,,lidl,22-04-2025,28-04-2025
24,82273,Ραπανάκια,5.95,5.95,Rapanakia.png,Λαχανικά,Kg,,lidl,22-04-2025,28-04-2025
25,82955,Λάχανα,0.68,0.68,Laxano-aspro.png,Λαχανικά,Kg,,lidl,22-04-2025,28-04-2025
26,82875,Κουνουπίδια,1.49,1.49,Kounoupidi.png,Λαχανικά,Kg,,lidl,22-04-2025,28-04-2025
27,82895,Μπρόκολο,2.25,2.58,Mprokolo.png,Λαχανικά,Kg,,lidl,22-04-2025,28-04-2025
28.1,82580,Πιπεριές χονδρές,3.55,5.58,Piperia-xanthi.png,Λαχανικά,Kg,,lidl,22-04-2025,28-04-2025
28.2,82535,Πιπεριές μακριές,3.15,3.15,Piperia-kerato.png,Λαχανικά,Kg,,lidl,22-04-2025,28-04-2025
29,82180,Μελιτζάνες,1.85,1.85,Melitzana.png,Λαχανικά,Kg,,lidl,22-04-2025,28-04-2025
30,83096,Μαϊντανός,6.50,6.50,Maintanos-matsaki.png,Λαχανικά,Kg,,lidl,22-04-2025,28-04-2025
31,83080,Άνηθος,6.50,6.50,Anithos-matsaki.png,Λαχανικά,Kg,,lidl,22-04-2025,28-04-2025
1,520011772,Σταφύλια,4.78,5.39,3152428_1.jpg,Φρούτα,Kg,,masoutis,22-04-2025,28-04-2025
2,210649000,Λεμόνια,1.19,1.19,0317826_1.jpg,Φρούτα,Kg,,masoutis,22-04-2025,28-04-2025
3,219851600,Μπανάνες,1.49,1.85,0317990_1.jpg,Φρούτα,Kg,,masoutis,22-04-2025,28-04-2025
4,210651800,Πορτοκάλια Βαλέντσια,1.05,2.29,3274826_1.jpg,Φρούτα,Kg,,masoutis,22-04-2025,28-04-2025
6,210695600,Αχλάδια,1.6,1.6,0532788_1.jpg,Φρούτα,Kg,,masoutis,22-04-2025,28-04-2025
8,521400055,Ρόδια,6.35,6.35,0318360_1.jpg,Φρούτα,Kg,,masoutis,22-04-2025,28-04-2025
9,521400277,Μανιτάρια,3.96,6.7,3870631_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
11,219861100,Τομάτες,1.95,2.69,0317560_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
12,521400128,Τοματίνια,3.65,7.96,3599933_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
13,520013367,Αγγούρια,0.52,0.52,0318451_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
14,219814300,Κολοκύθια,1.92,2.08,0317677_1.jpg,Λαχανικά,kg,,masoutis,22-04-2025,28-04-2025
15,210685500,Μαρούλια,0.67,0.75,0317719_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
16,520013430,Ρόκα,9.58,9.58,3573615_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
18,843701919,Σκόρδα (κομμάτι),0.45,0.45,0496489_1.jpg,Λαχανικά,τμχ.,,masoutis,22-04-2025,28-04-2025
19,219855300,Κρεμμύδια ξερά,0.84,0.99,2152155_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
20,520013430,Κρεμμύδια φρέσκα,0.78,0.78,0574418_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
21,210614200,Σπανάκι,1.65,1.65,0317685_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
22,210613800,Παντζάρια,1.35,1.35,0317636_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
23,210686900,Καρότα,0.7,1.8,0318261_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
24,520011861,Ραπανάκια,6.56,6.56,0444836_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
25,210686800,Λάχανα,0.7,1.02,0317727_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
26,210615100,Κουνουπίδια,1.52,1.52,0317776_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
27,210637800,Μπρόκολα,2.35,2.4,3204070_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
29,219856800,Μελιτζάνες,1.95,2.85,0317669_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
30,520013430,Μαϊντανός,6.5,6.5,0318469_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
31,520013430,Ανηθος,6.7,6.7,0437285_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
32,210691500,Σέλινο,1.78,2.25,0317768_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
33,210665900,Φασολάκια,4.85,4.85,,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
17.1,210681000,Πατάτες Κύπρου,1.85,1.85,1697325_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
17.2,219859100,Πατάτες εγχώριες,0.95,2.09,0317479_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
17.3,219809600,Πατάτες εισαγωγής,1.98,1.98,0539759_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
28.1,520037810,Πιπεριές χονδρές,3.78,4.09,0317651_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
28.2,764460243,Πιπεριές μακριές,3.2,4.65,0317644_1.jpg,Λαχανικά,Kg,,masoutis,22-04-2025,28-04-2025
7.1,210686500,Μήλα Golden Delicious,1.85,1.85,0317149_1.jpg,Φρούτα,Kg,,masoutis,22-04-2025,28-04-2025
7.2,219860900,Μήλα Granny Smith,1.68,1.68,0317131_1.jpg,Φρούτα,Kg,,masoutis,22-04-2025,28-04-2025
7.3,210647400,Μήλα Starkin Delicious,1.4,2.25,3339017_1.jpg,Φρούτα,Kg,,masoutis,22-04-2025,28-04-2025
2,14202046,Λεμόνια,1.15,1.35,14202046_1.jpg,Φρούτα,Kg,,marketin,22-04-2025,28-04-2025
3,14202293,Μπανάνες,1.67,1.89,14202293_1.jpg,Φρούτα,Kg,,marketin,22-04-2025,28-04-2025
4,14202467,Πορτοκάλια,0.99,1.15,14202467_1.jpg,Φρούτα,Kg,,marketin,22-04-2025,28-04-2025
6,14202768,Αχλάδια,1.59,1.75,14202768_1.jpg,Φρούτα,Kg,,marketin,22-04-2025,28-04-2025
7,89012587,Μήλα,2.07,2.28,89012587_1.jpg,Φρούτα,Kg,,marketin,22-04-2025,28-04-2025
7.1,14202362,Μήλα Golden Delicious,1.82,2.09,14202362_1.jpg,Φρούτα,Kg,,marketin,22-04-2025,28-04-2025
7.2,14202438,Μήλα Granny Smith ,1.67,1.87,14202438_1.jpg,Φρούτα,Kg,,marketin,22-04-2025,28-04-2025
7.3,14202648,Μήλα Starkin Delicious,1.4,1.49,14202648_1.jpg,Φρούτα,Kg,,marketin,22-04-2025,28-04-2025
9,14202126,Μανιτάρια,1.39,3.69,14202126_1.jpg,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
11,14202121,Τομάτες,2.09,2.45,14202121_1.jpg,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
12,89009116,Τοματίνια,1.85,1.99,89009116_1.jpg,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
13,14202005,Αγγούρια,0.5,1.89,14202005_1.jpg,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
14,14202384,Κολοκύθια,1.89,2.45,14202384_1.jpg,Λαχανικά,kg,,marketin,22-04-2025,28-04-2025
15,14202591,Μαρούλια,0.75,0.79,14202591_1.jpg,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
16,14202031,Ρόκα,0.68,0.78,14202031_1.jpg,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
17.1,89089328,Πατάτες Κύπρου,1.68,3.69,transparent.png,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
17.2,14202999,Πατάτες εγχώριες,0.65,0.85,14202999_1.jpg,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
17.3 ,89014964,Πατάτες εισαγωγής,1.98,2.29,89014964_1.jpg,,,,marketin,22-04-2025,28-04-2025
18,14202156,Σκόρδα (κομμάτι),0.6,0.69,14202156_1.jpg,Λαχανικά,τμχ.,,marketin,22-04-2025,28-04-2025
19,14202233,Κρεμμύδια ξερά,0.95,0.99,14202233_1.jpg,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
20,89004469,Κρεμμύδια φρέσκα,0.79,0.95,89004469_1.jpg,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
21,14202131,Σπανάκι,1.65,2.15,14202131_1.jpg,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
23,14202232,Καρότα,0.7,0.89,14202232_1.jpg,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
25,14202422,Λάχανα,0.68,0.79,14202422_1.jpg,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
26,14202025,Κουνουπίδια,1.75,1.79,14202025_1.jpg,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
27,14202767,Μπρόκολο,2.34,2.49,14202767_1.jpg,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
28.1,14202001,Πιπεριές χονδρές,2.84,3.99,14202001_1.jpg,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
28.2,14202684,Πιπεριές μακριές,3.14,4.88,14202684_1.jpg,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
29,14202454,Μελιτζάνες,2.59,2.69,14202454_1.jpg,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
30,14202082,Μαϊντανός,0.64,0.75,14202082_1.jpg,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
31,14202047,’νηθος,0.64,0.72,14202047_1.jpg,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
32,14202367,Σέλινο,0.59,0.63,14202367_1.jpg,Λαχανικά,Kg,,marketin,22-04-2025,28-04-2025
2,198021                                                      ,Λεμόνια,1.09,1.09,198021_E1.jpg,Φρούτα,Kg,,mymarket,22-04-2025,28-04-2025
3,192041/198242                                               ,Μπανάνες,1.68,2.19,,Φρούτα,Kg,,mymarket,22-04-2025,28-04-2025
4,198113/198160                                               ,Πορτοκάλια Βαλέντσια,0.95,1.19,,Φρούτα,Kg,,mymarket,22-04-2025,28-04-2025
5,198251/198433                                               ,Μανταρίνια,3.39,3.69,,Φρούτα,Kg,,mymarket,22-04-2025,28-04-2025
6,198103/198274                                               ,Αχλάδια,1.74,3.99,,Φρούτα,Kg,,mymarket,22-04-2025,28-04-2025
7.1,198096                                                      ,Μήλα Golden Delicious,2.29,2.29,198096_E1.jpg,Φρούτα,Kg,,mymarket,22-04-2025,28-04-2025
7.2,198095                                                      ,Μήλα Granny Smith ,1.85,1.85,198095_E1.jpg,Φρούτα,Kg,,mymarket,22-04-2025,28-04-2025
7.3,198132                                                      ,Μήλα Starkin Delicious,1.40,1.40,198132_E1.jpg,Φρούτα,Kg,,mymarket,22-04-2025,28-04-2025
8,198212                                                      ,Ρόδια,5.99,5.99,198212_E1.jpg,Φρούτα,Kg,,mymarket,22-04-2025,28-04-2025
9,192081/198179                                               ,Μανιτάρια,5.10,7.98,,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
11,198028                                                      ,Τομάτες,1.99,1.99,198028_E1.jpg,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
12,192066/198676                                               ,Τοματίνια,3.95,8.60,,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
13,198026                                                      ,Αγγούρια,0.54,0.54,198026_E1.jpg,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
14,198027                                                      ,Κολοκύθια,2.09,2.09,198027_E1.jpg,Λαχανικά,kg,,mymarket,22-04-2025,28-04-2025
15,198024                                                      ,Μαρούλια,0.69,0.69,198024_E1.jpg,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
16,198171                                                      ,Ρόκα,9.90,9.90,198171_E1.jpg,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
17.1,198705                                                      ,Πατάτες Κύπρου,1.85,1.85,198705_E1.jpg,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
17.2,192303                                                      ,Πατάτες εγχώριες,1.64,1.64,,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
17.3,198257/198430                                               ,Πατάτες εισαγωγής,0.85,1.89,,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
18,198183                                                      ,Σκόρδα (κομμάτι),0.69,0.69,198183_E1.jpg,Λαχανικά,τμχ.,,mymarket,22-04-2025,28-04-2025
19,198046/198187                                               ,Κρεμμύδια ξερά,0.94,0.95,,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
20,198013                                                      ,Κρεμμύδια φρέσκα,2.10,2.10,198013_E1.jpg,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
21,198009                                                      ,Σπανάκι,2.09,2.09,198009_E1.jpg,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
22,198012                                                      ,Παντζάρια,1.50,1.50,198012_E1.jpg,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
23,192321/198791                                               ,Καρότα,0.85,1.10,,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
24,192062                                                      ,Ραπανάκια,0.97,0.97,192062_E1.jpg,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
25,198034/198035                                               ,Λάχανα,0.75,1.45,,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
26,198036                                                      ,Κουνουπίδια,1.65,1.65,198036_E1.jpg,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
27,198156                                                      ,Μπρόκολο,2.49,2.49,198156_E1.jpg,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
28.1,198039                                                      ,Πιπεριές χονδρές,3.99,3.99,198039_E1.jpg,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
28.2,198040                                                      ,Πιπεριές μακριές,3.60,3.60,198040_E1.jpg,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
29,198037/198038                                               ,Μελιτζάνες,2.38,2.72,,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
30,198003                                                      ,Μαϊντανός,0.68,0.68,.,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
31,198001                                                      ,Άνηθος,0.68,0.68,198001_E1.jpg,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
32,198002                                                      ,Σέλινο,1.99,1.99,198002_E1.jpg,Λαχανικά,Kg,,mymarket,22-04-2025,28-04-2025
1,1,ΣΤΑΦΥΛΙΑ,4.93,4.93,,Φρούτα,Kg,,sklavenitis,22-04-2025,28-04-2025
2,2,ΛΕΜΟΝΙΑ,1.18,1.18,,Φρούτα,Kg,,sklavenitis,22-04-2025,28-04-2025
3,3,ΜΠΑΝΑΝΕΣ,1.25,3.85,,Φρούτα,Kg,,sklavenitis,22-04-2025,28-04-2025
4,4,ΠΟΡΤΟΚΑΛΙΑ ΒΑΛΕΝΤΣΙΑ,1,1.48,,Φρούτα,Kg,,sklavenitis,22-04-2025,28-04-2025
5,5,ΜΑΝΤΑΡΙΝΙΑ,1.53,3.15,,Φρούτα,Kg,,sklavenitis,22-04-2025,28-04-2025
6,6,ΑΧΛΑΔΙΑ,1.6,3.85,,Φρούτα,Kg,,sklavenitis,22-04-2025,28-04-2025
7.1,7.1,ΜΗΛΑ GOLDEN DELICIOUS,1.83,1.85,,Φρούτα,Kg,,sklavenitis,22-04-2025,28-04-2025
7.2,7.2,ΜΗΛΑ GRANNY SMITH,1.68,1.68,,Φρούτα,Kg,,sklavenitis,22-04-2025,28-04-2025
7.3,7.3,ΜΗΛΑ STARKIN DELICIOUS,1.25,2.25,,Φρούτα,Kg,,sklavenitis,22-04-2025,28-04-2025
8,8,ΡΟΔΙΑ,6.35,6.35,,Φρούτα,Kg,,sklavenitis,22-04-2025,28-04-2025
9,9,ΜΑΝΙΤΑΡΙΑ,4.23,7.4,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
10,10,ΑΓΚΙΝΑΡΕΣ,0.72,0.72,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
11,11,ΝΤΟΜΑΤΕΣ,1.32,2.45,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
12,12,ΝΤΟΜΑΤΙΝΙΑ,3.4,8.2,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
13,13,ΑΓΓΟΥΡΙΑ,1.55,2.33,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
14,14,ΚΟΛΟΚΥΘΙΑ,1.9,2.08,,Λαχανικά,kg,,sklavenitis,22-04-2025,28-04-2025
15a,15a,ΜΑΡΟΥΛΙΑ,1.53,1.53,,,,,sklavenitis,22-04-2025,28-04-2025
15b,15b,ΜΑΡΟΥΛΙΑ ΤΕΜΑΧΙΟ,0.65,0.88,,,,,sklavenitis,22-04-2025,28-04-2025
16,16,ΡΟΚΑ,6.5,6.5,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
17.1,17.1,ΠΑΤΑΤΕΣ ΚΥΠΡΟΥ,1.85,1.85,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
17.2,17.2,ΠΑΤΑΤΕΣ ΕΓΧΩΡΙΕΣ,0.97,1.96,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
17.3,17.3,ΠΑΤΑΤΕΣ ΕΙΣΑΓΩΓΗΣ,0.62,1.68,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
18,18,ΣΚΟΡΔΑ ΤΕΜΑΧΙΟ,0.45,0.65,,Λαχανικά,τμχ.,,sklavenitis,22-04-2025,28-04-2025
19,19,ΚΡΕΜΜΥΔΙΑ ΞΕΡΑ,0.67,1.24,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
19,19,ΚΡΕΜΜΥΔΙΑ ΞΕΡΑ ΕΙΣΑΓΩΓΗΣ.,0.8,0.84,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
20,20,ΚΡΕΜΜΥΔΙΑ ΦΡΕΣΚΑ,2,5.2,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
21,21,ΣΠΑΝΑΚΙ,1.85,1.85,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
22,22,ΠΑΝΤΖΑΡΙΑ,1.28,1.28,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
23,23,ΚΑΡΟΤΑ,0.7,0.88,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
24,24,ΡΑΠΑΝΑΚΙΑ,6,6.16,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
25,25,ΛΑΧΑΝΑ,0.72,2.3,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
26,26,ΚΟΥΝΟΥΠΙΔΙΑ,1.54,1.54,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
27,27,ΜΠΡΟΚΟΛΑ,2.28,2.28,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
28.1,28.1,ΠΙΠΕΡΙΕΣ ΧΟΝΤΡΕΣ,3.25,7.2,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
28.2,28.2,ΠΙΠΕΡΙΕΣ ΜΑΚΡΙΕΣ,3.05,4.35,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
29,29,ΜΕΛΙΤΖΑΝΕΣ,1.82,2.55,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
30,30,ΜΑΪΝΤΑΝΟΣ,6.5,6.5,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
31,31,ΑΝΙΘΟΣ,6.5,6.5,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
32,32,ΣΕΛΙΝΟ,1.6,5,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
33,33,ΦΑΣΟΛΑΚΙΑ,6.1,6.18,,Λαχανικά,Kg,,sklavenitis,22-04-2025,28-04-2025
1,254108,Σταφύλια,4.85,4.85,1.png,Φρούτα,Kg,,synka,22-04-2025,28-04-2025
2,09403,Λεμόνια,0.64,0.64,2.png,Φρούτα,Kg,,synka,22-04-2025,28-04-2025
3,203617,Μπανάνες,1.62,1.62,3.png,Φρούτα,Kg,,synka,22-04-2025,28-04-2025
4,258720,Πορτοκάλια,1.30,1.30,4.png,Φρούτα,Kg,,synka,22-04-2025,28-04-2025
5,73721,Μανταρίνια,1.40,1.40,5.png,Φρούτα,Kg,,synka,22-04-2025,28-04-2025
6,05693,Αχλάδια,1.60,1.60,6.png,Φρούτα,Kg,,synka,22-04-2025,28-04-2025
7.1,05690,Μήλα Golden Delicious,1.98,1.98,71.png,Φρούτα,Kg,,synka,22-04-2025,28-04-2025
7.2,05762,Μήλα Granny Smith,1.79,1.79,72.png,Φρούτα,Kg,,synka,22-04-2025,28-04-2025
7.3,05700,Μήλα Starkin Delicious,1.59,1.59,73.png,Φρούτα,Kg,,synka,22-04-2025,28-04-2025
8,05862,Ρόδια,6.35,6.35,8.png,Φρούτα,Kg,,synka,22-04-2025,28-04-2025
9,03702,Μανιτάρια,4.15,4.15,9.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
10,05765,Αγκινάρες,2.98,2.98,10.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
11,31663,Τομάτες,1.65,2.09,11.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
12,160308,Τοματίνια,3.98,3.98,12.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
13,05760,Αγγούρια,1.85,1.85,13.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
14,05761,Κολοκύθια,2.15,2.15,14.png,Λαχανικά,kg,,synka,22-04-2025,28-04-2025
15,05703,Μαρούλια,3.00,3.00,15.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
16,67995,Ρόκα,6.40,6.40,16.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
17.1,97132,Πατάτες Κύπρου,1.85,1.85,171.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
17.2,56591,Πατάτες εγχώριες,1.15,1.15,172.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
17.3 ,48627,Πατάτες εισαγωγής,0.89,0.89,173 .png,,,,synka,22-04-2025,28-04-2025
18,18963,Σκόρδα,5.68,5.68,18.png,Λαχανικά,τμχ.,,synka,22-04-2025,28-04-2025
19,102137,Κρεμμύδια ξερά,0.89,0.89,19.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
20,146649,Κρεμμύδια φρέσκα,6.90,6.90,20.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
21,06956,Σπανάκι,1.98,1.98,21.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
22,06784,Παντζάρια,1.09,1.09,22.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
23,05699,Καρότα,0.85,0.85,23.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
24,254303,Ραπανάκια,6.32,6.32,24.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
25,05698,Λάχανα,0.64,0.64,25.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
26,05764,Κουνουπίδια,1.75,1.75,26.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
27,05771,Μπρόκολο,2.65,2.65,27.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
28.1,05701,Πιπεριές χονδρές,3.55,3.55,281.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
28.2,18855,Πιπεριές μακριές,2.59,2.59,282.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
29,05767,Μελιτζάνες,2.29,2.29,29.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
30,145131,Μαϊντανός,6.80,6.80,30.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
31,164662,Άνηθος,8.80,8.80,31.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
32,05770,Σέλινο,1.49,1.49,32.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
33,14631,Φασολάκια,4.85,4.85,33.png,Λαχανικά,Kg,,synka,22-04-2025,28-04-2025
13,5235,Αγγούρια,1.98,1.98,,Λαχανικά,Kg,,xalkiadakis,22-04-2025,28-04-2025
31,5242,Άνηθος,0.88,0.88,,Λαχανικά,Kg,,xalkiadakis,22-04-2025,28-04-2025
6,5317,Αχλάδια,1.85,1.85,,Φρούτα,Kg,,xalkiadakis,22-04-2025,28-04-2025
23,5212,Καρότα,0.68,0.68,,Λαχανικά,Kg,,xalkiadakis,22-04-2025,28-04-2025
14,177209,Κολοκύθια,1.98,1.98,,Λαχανικά,kg,,xalkiadakis,22-04-2025,28-04-2025
26,5228,Κουνουπίδια,1.95,1.95,,Λαχανικά,Kg,,xalkiadakis,22-04-2025,28-04-2025
19,5211,Κρεμμύδια ξερά,1.08,1.08,,Λαχανικά,Kg,,xalkiadakis,22-04-2025,28-04-2025
